Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
95,Exit long,2026-01-06 20:00,LC X,4490.3,1,45041,-141,-0.31,79.5,0.18,-139.5,-0.31,6728,13.46
95,Entry long,2026-01-06 16:00,LC,4504.1,1,45041,-141,-0.31,79.5,0.18,-139.5,-0.31,6728,13.46
96,Exit long,2026-01-11 18:15,LC X,4547.9,1,44793,683,1.52,684.5,1.53,-176.5,-0.39,7411,14.82
96,Entry long,2026-01-08 15:30,LC,4479.3,1,44793,683,1.52,684.5,1.53,-176.5,-0.39,7411,14.82
97,Exit long,2026-01-25 19:30,VWAP X,5044.7,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,8257,16.51
97,Entry long,2026-01-23 10:45,VWAP,4959.8,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,8257,16.51
98,Exit long,2026-02-08 18:00,Inst X,5001.4,1,48826,1185,2.43,1186.5,2.43,-396.5,-0.81,9442,18.88
98,Entry long,2026-02-06 00:45,Inst,4882.6,1,48826,1185,2.43,1186.5,2.43,-396.5,-0.81,9442,18.88
99,Exit long,2026-02-09 18:00,VWAP X,5019.9,1,50593,-397,-0.78,523.5,1.03,-395.5,-0.78,9045,18.09
99,Entry long,2026-02-09 09:45,VWAP,5059.3,1,50593,-397,-0.78,523.5,1.03,-395.5,-0.78,9045,18.09
100,Exit long,2026-02-18 09:30,Inst X,5000,1,49168,829,1.69,830.5,1.69,-36.5,-0.07,9874,19.75
100,Entry long,2026-02-17 21:15,Inst,4916.8,1,49168,829,1.69,830.5,1.69,-36.5,-0.07,9874,19.75
101,Exit long,2026-02-22 18:45,VWAP X,5192.9,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,11149,22.30
101,Entry long,2026-02-20 10:45,VWAP,5065.1,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,11149,22.30
102,Exit long,2026-02-24 16:45,LC X,5158,1,51866,-289,-0.56,47.5,0.09,-287.5,-0.55,10860,21.72
102,Entry long,2026-02-24 15:30,LC,5186.6,1,51866,-289,-0.56,47.5,0.09,-287.5,-0.55,10860,21.72
103,Exit long,2026-03-06 06:45,Inst X,5074.1,1,51262,-524,-1.02,252.5,0.49,-522.5,-1.02,10336,20.67
103,Entry long,2026-03-05 20:45,Inst,5126.2,1,51262,-524,-1.02,252.5,0.49,-522.5,-1.02,10336,20.67
