Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
205,Exit long,2025-01-24 01:45,WL-X,2779.9,1,27847,-51,-0.18,4.5,0.02,-49.5,-0.18,-989,-1.98
205,Entry long,2025-01-24 01:10,W-Long,2784.7,1,27847,-51,-0.18,4.5,0.02,-49.5,-0.18,-989,-1.98
206,Exit long,2025-01-29 09:20,WL-X,2778,1,27632,145,0.52,146.5,0.53,-9.5,-0.03,-844,-1.69
206,Entry long,2025-01-28 11:40,W-Long,2763.2,1,27632,145,0.52,146.5,0.53,-9.5,-0.03,-844,-1.69
207,Exit long,2025-02-03 16:45,WL-X,2848.4,1,28614,-133,-0.46,21.5,0.08,-131.5,-0.46,-977,-1.95
207,Entry long,2025-02-03 11:10,W-Long,2861.4,1,28614,-133,-0.46,21.5,0.08,-131.5,-0.46,-977,-1.95
208,Exit long,2025-02-03 21:20,WL-X,2851.7,1,28555,-41,-0.14,23.5,0.08,-39.5,-0.14,-1018,-2.04
208,Entry long,2025-02-03 20:45,W-Long,2855.5,1,28555,-41,-0.14,23.5,0.08,-39.5,-0.14,-1018,-2.04
209,Exit long,2025-02-05 04:40,WL-X,2897.5,1,28762,210,0.73,211.5,0.74,-62.5,-0.22,-808,-1.62
209,Entry long,2025-02-04 12:35,W-Long,2876.2,1,28762,210,0.73,211.5,0.74,-62.5,-0.22,-808,-1.62
210,Exit long,2025-02-09 20:30,WL-X,2893.4,1,28984,-53,-0.18,38.5,0.13,-51.5,-0.18,-861,-1.72
210,Entry long,2025-02-09 20:05,W-Long,2898.4,1,28984,-53,-0.18,38.5,0.13,-51.5,-0.18,-861,-1.72
211,Exit long,2025-02-10 01:45,WL-X,2914.4,1,29019,122,0.42,123.5,0.43,-16.5,-0.06,-739,-1.48
211,Entry long,2025-02-09 22:55,W-Long,2901.9,1,29019,122,0.42,123.5,0.43,-16.5,-0.06,-739,-1.48
212,Exit long,2025-02-10 20:10,WL-X,2953.5,1,29353,179,0.61,180.5,0.61,-35.5,-0.12,-560,-1.12
212,Entry long,2025-02-10 13:25,W-Long,2935.3,1,29353,179,0.61,180.5,0.61,-35.5,-0.12,-560,-1.12
213,Exit long,2025-02-10 21:30,WL-X,2956.8,1,29643,-78,-0.26,29.5,0.10,-76.5,-0.26,-638,-1.28
213,Entry long,2025-02-10 21:20,W-Long,2964.3,1,29643,-78,-0.26,29.5,0.10,-76.5,-0.26,-638,-1.28
214,Exit long,2025-02-11 01:35,WL-X,2945.7,1,29516,-62,-0.21,18.5,0.06,-60.5,-0.20,-700,-1.40
214,Entry long,2025-02-11 01:05,W-Long,2951.6,1,29516,-62,-0.21,18.5,0.06,-60.5,-0.20,-700,-1.40
215,Exit long,2025-02-14 06:45,WL-X,2954.9,1,29590,-44,-0.15,50.5,0.17,-42.5,-0.14,-744,-1.49
215,Entry long,2025-02-14 00:55,W-Long,2959,1,29590,-44,-0.15,50.5,0.17,-42.5,-0.14,-744,-1.49
216,Exit long,2025-02-17 20:00,WL-X,2910.3,1,29125,-25,-0.09,6.5,0.02,-23.5,-0.08,-769,-1.54
216,Entry long,2025-02-17 19:20,W-Long,2912.5,1,29125,-25,-0.09,6.5,0.02,-23.5,-0.08,-769,-1.54
217,Exit long,2025-02-18 07:45,WL-X,2931.5,1,29170,142,0.49,143.5,0.49,-19.5,-0.07,-627,-1.25
217,Entry long,2025-02-17 21:45,W-Long,2917,1,29170,142,0.49,143.5,0.49,-19.5,-0.07,-627,-1.25
218,Exit long,2025-02-19 10:55,WL-X,2942,1,29486,-69,-0.23,153.5,0.52,-67.5,-0.23,-696,-1.39
218,Entry long,2025-02-18 11:40,W-Long,2948.6,1,29486,-69,-0.23,153.5,0.52,-67.5,-0.23,-696,-1.39
219,Exit long,2025-02-21 14:45,WL-X,2949.9,1,29552,-56,-0.19,44.5,0.15,-54.5,-0.18,-752,-1.50
219,Entry long,2025-02-21 12:45,W-Long,2955.2,1,29552,-56,-0.19,44.5,0.15,-54.5,-0.18,-752,-1.50
