Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
57,Entry long,2023-12-01 10:30,Long,2068.3,1,20683,-28.24,-0.14,27.38,0.13,-27.62,-0.13,158.32,0.32
58,Exit long,2023-12-01 11:25,Exit,2078.5,1,20719,64.76,0.31,65.38,0.32,-29.62,-0.14,223.08,0.45
58,Entry long,2023-12-01 11:05,Long,2071.9,1,20719,64.76,0.31,65.38,0.32,-29.62,-0.14,223.08,0.45
59,Exit long,2023-12-01 13:35,Exit,2091.6,1,20940,-25.24,-0.12,15.38,0.07,-24.62,-0.12,197.84,0.40
59,Entry long,2023-12-01 13:35,Long,2094,1,20940,-25.24,-0.12,15.38,0.07,-24.62,-0.12,197.84,0.40
60,Exit long,2023-12-01 14:30,Exit,2088.7,1,20913,-27.24,-0.13,31.38,0.15,-26.62,-0.13,170.6,0.34
60,Entry long,2023-12-01 13:40,Long,2091.3,1,20913,-27.24,-0.13,31.38,0.15,-26.62,-0.13,170.6,0.34
61,Exit long,2023-12-14 10:30,Exit,2055.8,1,20585,-28.24,-0.14,42.38,0.21,-27.62,-0.13,142.36,0.28
61,Entry long,2023-12-14 09:35,Long,2058.5,1,20585,-28.24,-0.14,42.38,0.21,-27.62,-0.13,142.36,0.28
62,Exit long,2023-12-18 13:35,Exit,2039.7,1,20414,-18.24,-0.09,7.38,0.04,-17.62,-0.09,124.12,0.25
62,Entry long,2023-12-18 13:20,Long,2041.4,1,20414,-18.24,-0.09,7.38,0.04,-17.62,-0.09,124.12,0.25
63,Exit long,2023-12-19 09:45,Exit,2052.2,1,20492,28.76,0.14,29.38,0.14,-11.62,-0.06,152.88,0.31
63,Entry long,2023-12-19 09:40,Long,2049.2,1,20492,28.76,0.14,29.38,0.14,-11.62,-0.06,152.88,0.31
64,Exit long,2023-12-19 10:05,Exit,2057.4,1,20533,39.76,0.19,40.38,0.20,-1.62,-0.01,192.64,0.39
64,Entry long,2023-12-19 09:50,Long,2053.3,1,20533,39.76,0.19,40.38,0.20,-1.62,-0.01,192.64,0.39
65,Exit long,2023-12-19 10:25,Exit,2056.5,1,20584,-20.24,-0.10,0,0.00,-19.62,-0.10,172.4,0.34
65,Entry long,2023-12-19 10:25,Long,2058.4,1,20584,-20.24,-0.10,0,0.00,-19.62,-0.10,172.4,0.34
66,Exit long,2023-12-21 09:40,Exit,2053.2,1,20557,-26.24,-0.13,9.38,0.05,-25.62,-0.12,146.16,0.29
66,Entry long,2023-12-21 09:35,Long,2055.7,1,20557,-26.24,-0.13,9.38,0.05,-25.62,-0.12,146.16,0.29
67,Exit long,2023-12-21 10:00,Exit,2052,1,20544,-25.24,-0.12,35.38,0.17,-24.62,-0.12,120.92,0.24
67,Entry long,2023-12-21 09:45,Long,2054.4,1,20544,-25.24,-0.12,35.38,0.17,-24.62,-0.12,120.92,0.24
68,Exit long,2023-12-21 18:00,Exit,2058.7,1,20560,25.76,0.13,26.38,0.13,-10.62,-0.05,146.68,0.29
68,Entry long,2023-12-21 14:35,Long,2056,1,20560,25.76,0.13,26.38,0.13,-10.62,-0.05,146.68,0.29
69,Exit long,2024-01-05 10:55,Exit,2063.2,1,20674,-43.24,-0.21,36.38,0.18,-42.62,-0.21,103.44,0.21
69,Entry long,2024-01-05 10:15,Long,2067.4,1,20674,-43.24,-0.21,36.38,0.18,-42.62,-0.21,103.44,0.21
70,Exit long,2024-01-12 09:50,Exit,2063.4,1,20663,-30.24,-0.15,9.38,0.05,-29.62,-0.14,73.2,0.15
70,Entry long,2024-01-12 09:35,Long,2066.3,1,20663,-30.24,-0.15,9.38,0.05,-29.62,-0.14,73.2,0.15
71,Exit long,2024-01-18 11:35,Exit,2017.4,1,20192,-19.24,-0.10,2.38,0.01,-18.62,-0.09,53.96,0.11
71,Entry long,2024-01-18 11:30,Long,2019.2,1,20192,-19.24,-0.10,2.38,0.01,-18.62,-0.09,53.96,0.11
72,Exit long,2024-01-18 13:25,Exit,2022.4,1,20199,23.76,0.12,24.38,0.12,-0.62,0.00,77.72,0.16
72,Entry long,2024-01-18 13:25,Long,2019.9,1,20199,23.76,0.12,24.38,0.12,-0.62,0.00,77.72,0.16
