Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
53,Entry long,2023-08-29 14:15,Long,15385.25,1,30770.5,62.26,0.20,62.88,0.20,-8.12,-0.03,153.78,0.31
54,Exit long,2023-08-31 09:40,Exit,15525,1,31086,-37.24,-0.12,15.88,0.05,-36.62,-0.12,116.54,0.23
54,Entry long,2023-08-31 09:40,Long,15543,1,31086,-37.24,-0.12,15.88,0.05,-36.62,-0.12,116.54,0.23
55,Exit long,2023-08-31 10:00,Exit,15572.75,1,31061,83.26,0.27,83.88,0.27,-28.62,-0.09,199.8,0.40
55,Entry long,2023-08-31 09:50,Long,15530.5,1,31061,83.26,0.27,83.88,0.27,-28.62,-0.09,199.8,0.40
56,Exit long,2023-09-01 09:35,Exit,15597.25,1,31235.5,-42.24,-0.14,0.38,0.00,-41.62,-0.13,157.56,0.32
56,Entry long,2023-09-01 09:35,Long,15617.75,1,31235.5,-42.24,-0.14,0.38,0.00,-41.62,-0.13,157.56,0.32
57,Exit long,2023-09-04 10:05,Exit,15564.25,1,31139.5,-12.24,-0.04,16.88,0.05,-11.62,-0.04,145.32,0.29
57,Entry long,2023-09-04 09:40,Long,15569.75,1,31139.5,-12.24,-0.04,16.88,0.05,-11.62,-0.04,145.32,0.29
58,Exit long,2023-09-04 10:10,Exit,15557.25,1,31129,-15.74,-0.05,0.38,0.00,-15.12,-0.05,129.58,0.26
58,Entry long,2023-09-04 10:10,Long,15564.5,1,31129,-15.74,-0.05,0.38,0.00,-15.12,-0.05,129.58,0.26
59,Exit long,2023-09-05 15:10,Exit,15561.75,1,31150.5,-28.24,-0.09,22.88,0.07,-27.62,-0.09,101.34,0.20
59,Entry long,2023-09-05 14:55,Long,15575.25,1,31150.5,-28.24,-0.09,22.88,0.07,-27.62,-0.09,101.34,0.20
60,Exit long,2023-09-08 10:05,Exit,15372,1,30666,76.76,0.25,77.38,0.25,-19.12,-0.06,178.1,0.36
60,Entry long,2023-09-08 10:00,Long,15333,1,30666,76.76,0.25,77.38,0.25,-19.12,-0.06,178.1,0.36
61,Exit long,2023-09-11 09:35,Exit,15421,1,30864,-23.24,-0.08,22.88,0.07,-22.62,-0.07,154.86,0.31
61,Entry long,2023-09-11 09:35,Long,15432,1,30864,-23.24,-0.08,22.88,0.07,-22.62,-0.07,154.86,0.31
62,Exit long,2023-09-11 14:20,Exit,15479.25,1,30897,60.26,0.20,60.88,0.20,-11.12,-0.04,215.12,0.43
62,Entry long,2023-09-11 13:35,Long,15448.5,1,30897,60.26,0.20,60.88,0.20,-11.12,-0.04,215.12,0.43
63,Exit long,2023-09-29 10:15,Exit,15009.25,1,30058,-40.74,-0.14,62.88,0.21,-40.12,-0.13,174.38,0.35
63,Entry long,2023-09-29 09:55,Long,15029,1,30058,-40.74,-0.14,62.88,0.21,-40.12,-0.13,174.38,0.35
64,Exit long,2023-09-29 10:20,Exit,14996.25,1,30038,-46.74,-0.16,7.88,0.03,-46.12,-0.15,127.64,0.26
64,Entry long,2023-09-29 10:20,Long,15019,1,30038,-46.74,-0.16,7.88,0.03,-46.12,-0.15,127.64,0.26
